Version,1.00
Filename,C:\IonVantage Projects\U-Pb.PRO\Data\981_02PPM B.RAW\981_02PPM B-2052
Sample No,19
Sample ID,981_02PPM B
Sample Type,
Analysis name,
User name,nmm
Method name,C:\IonVantage Projects\U-Pb.PRO\ACQUDB\Pb-4-5-6-7-8 Daly 10-5-5-5-2 seconds
MS Tune file,
Inlet file,
Serial Number,2052
Centre Channel,RM
DataDump Level,CSV-RAW
Acquire Date,Friday 29 July 2016 12:29:2
Cycles per Block,10
Num. Blocks,100
Num. Sequences,5
#START
ID,Block,Cycle,Integ,Time,Mass,Low5,Low4,Low3,Low2,Ax Fara,Axial,High1,High2,High3,High4
BL1,1,0,49,2336.136,203.491,-436412.451830,-398183.920293,-297237.182338,-197641.089448,-106127.813150,0.000000,-2653.659231,102842.177281,207691.506895,300685.672361
BL1,1,0,50,2336.241,203.491,-437644.820200,-408032.636939,-311876.756884,-193683.381937,-103780.608167,0.000000,12169.426358,92645.300282,202111.553992,302271.212237
BL1,1,0,51,2336.337,203.491,-443498.570000,-403534.735499,-295803.561597,-201399.174243,-95397.417755,0.000000,2684.138765,96428.360445,207221.415626,296469.385982
BL1,1,0,52,2336.442,203.491,-433639.622980,-397193.617244,-292828.993999,-200746.907852,-103200.049195,0.000000,11635.333219,105100.001454,196057.674892,297367.415927
BL1,1,0,53,2336.538,203.491,-438338.027420,-402637.347628,-304303.442982,-201459.926776,-86480.029262,0.000000,1882.159904,98440.337022,202922.430894,297225.695674
BL1,1,0,54,2336.643,203.491,-420468.685940,-407707.416859,-304488.942643,-192492.530590,-102101.330046,0.000000,-6300.371578,107772.588942,193600.942670,300804.085972
BL1,1,0,55,2336.739,203.491,-447657.813270,-399980.004497,-294817.633761,-204936.348916,-99261.383731,0.000000,4730.614124,107785.872376,203572.948602,295456.898028
BL1,1,0,56,2336.844,203.491,-423010.445720,-400909.157045,-298411.736540,-199813.002582,-90700.061577,0.000000,-4798.675415,109291.205173,197721.237826,297851.307428
BL1,1,0,57,2336.940,203.491,-444191.777210,-401298.751765,-296396.194536,-191178.159678,-100980.761211,0.000000,-738.048679,92352.636188,203168.082688,299556.536000
BL1,1,0,58,2337.045,203.491,-418157.995230,-406767.189451,-292361.692589,-198578.009154,-108239.751957,0.000000,3522.110300,113229.095829,192402.971080,304563.405253
BL1,1,0,59,2337.141,203.491,-452125.148640,-399303.308165,-300291.806960,-196384.633130,-93437.420202,0.000000,-6277.480962,96771.968513,194069.659200,294161.840543
BL1,1,0,60,2337.246,203.491,-428864.195510,-406610.453972,-299284.761561,-199504.464080,-91378.535001,0.000000,4179.750083,97169.501089,207409.625030,299095.489949
BL1,1,0,61,2337.342,203.491,-429095.264580,-404505.999733,-303755.632126,-207943.957677,-97612.413563,0.000000,5341.523546,103825.823877,193567.367778,298942.824778
BL1,1,0,62,2337.447,203.491,-423318.537810,-394006.187313,-300938.982752,-194404.219475,-104288.447960,0.000000,-2232.661478,99985.225825,201885.871869,299539.390754
BL1,1,0,63,2337.542,203.491,-434024.738090,-398382.575881,-298236.422873,-198530.081528,-111658.080960,0.000000,295.318849,105581.857805,202894.770876,301834.487284
BL1,1,0,64,2337.647,203.491,-437182.682060,-395578.488945,-305850.971622,-203010.606622,-89208.246212,0.000000,-683.268510,105095.221601,191632.267622,300451.899460
BL1,1,0,65,2337.743,203.491,-441881.086500,-395970.043961,-308286.489871,-192259.352154,-99004.330887,0.000000,-3395.197321,97890.056119,199404.961251,294703.761692
BL1,1,0,66,2337.848,203.491,-432561.300650,-399535.735476,-290561.476701,-198588.895574,-106851.339822,0.000000,-1180.418396,105126.472676,206136.071398,297858.997462
BL1,1,0,67,2337.944,203.491,-425244.113400,-409926.240361,-303341.384293,-193891.321745,-102449.164087,0.000000,-452.645323,95131.172051,190461.846232,287214.028458
BL1,1,0,68,2338.049,203.491,-442728.339760,-399220.420964,-300110.000649,-196919.180872,-109891.345806,0.000000,-9431.329174,98579.873680,196543.540510,298790.912776
BL1,1,0,69,2338.145,203.491,-439724.441840,-397091.241837,-297227.325812,-195080.260753,-101730.915738,0.000000,4533.565487,104014.910373,202244.211969,289950.220311
BL1,1,0,70,2338.250,203.491,-430327.632960,-405676.670651,-294775.764997,-199347.256663,-101494.415759,0.000000,-3734.221760,91759.513021,203015.961325,295813.653313
BL1,1,0,71,2338.346,203.491,-422086.169430,-392250.804755,-307122.029308,-198385.190583,-103446.820099,0.000000,-8824.307304,100406.161586,193620.160989,291608.904032
BL1,1,0,72,2338.451,203.491,-426014.343640,-395785.456495,-299442.043322,-210192.279691,-100971.290315,0.000000,-2761.579246,100099.118620,204107.177499,302509.557500
BL1,1,0,73,2338.547,203.491,-418157.995230,-396063.819458,-294353.679252,-196924.930618,-100379.368011,0.000000,1836.969728,88987.505322,198906.475017,298061.306802
BL1,1,0,74,2338.652,203.491,-437644.820200,-406731.215164,-296261.961978,-191923.117390,-100779.209761,0.000000,-1903.867042,104525.538049,207899.444442,301489.070591
BL1,1,0,75,2338.748,203.491,-424011.745020,-410494.467959,-303997.240879,-200319.295534,-86865.479241,0.000000,-5914.754552,97505.980949,206076.198083,296037.623331
BL1,1,0,76,2338.853,203.491,-442574.293720,-402721.284118,-292228.500930,-194317.862565,-100041.013644,0.000000,2589.450127,102589.717648,204468.555340,296927.378957
BL1,1,0,77,2338.949,203.491,-435950.313680,-400774.371712,-302093.982518,-201184.844766,-102296.926852,0.000000,-1679.636015,100984.019845,201058.531997,296457.192686
BL1,1,0,78,2339.054,203.491,-441341.925340,-401890.709392,-284496.887278,-200688.938811,-98630.734969,0.000000,-917.041310,92899.580882,195434.881517,305706.001309
BL1,1,0,79,2339.149,203.491,-432099.162500,-404928.358832,-301732.668834,-189820.528738,-103251.021950,0.000000,1749.509124,89762.724172,206481.476486,304819.658844
BL1,1,0,80,2339.254,203.491,-434871.991350,-397217.426020,-295395.616346,-198725.053627,-110648.353601,0.000000,-1891.017074,109784.943084,192706.366671,301898.751603
BL1,1,0,81,2339.350,203.491,-429018.241560,-397830.442592,-296557.949994,-192115.458204,-103808.882828,0.000000,540.941377,96118.664790,205051.836620,303287.214372
BL1,1,0,82,2339.455,203.491,-423780.675950,-394813.801835,-295682.589318,-205390.212664,-97035.347296,0.000000,-1074.882251,107035.722460,201949.008841,294314.410587
BL1,1,0,83,2339.551,203.491,-417310.741970,-395671.790358,-303871.641656,-198400.838487,-95828.836238,0.000000,3391.589147,101484.943342,202785.389758,302772.469777
BL1,1,0,84,2339.656,203.491,-447965.905370,-390997.863522,-302836.566622,-197611.243723,-90226.364400,0.000000,-187.246412,99619.993478,201520.825012,300448.163343
BL1,1,0,85,2339.752,203.491,-435103.060420,-400883.591481,-302436.696493,-209853.177552,-90250.418039,0.000000,-2055.909393,99680.573217,206131.561643,292140.082066
BL1,1,0,86,2339.857,203.491,-425013.044330,-391658.827290,-291586.424829,-199139.777743,-98498.559689,0.000000,3414.615501,91101.868213,187739.228604,306766.860833
BL1,1,0,87,2339.953,203.491,-431405.955290,-400383.311417,-296041.006333,-194801.491427,-102982.971466,0.000000,-2678.738127,93620.724611,201079.462917,298016.946995
BL1,1,0,88,2340.058,203.491,-422317.238500,-400312.857836,-295044.374169,-194378.974567,-102191.695703,0.000000,-1858.872399,109142.564256,194965.078274,307959.503687
BL1,1,0,89,2340.154,203.491,-418697.156390,-393624.947200,-308732.105196,-194226.047997,-104686.755488,0.000000,-1543.019052,101306.344932,196296.944649,296166.794849
BL1,1,0,90,2340.259,203.491,-442112.155570,-399791.252705,-308153.038031,-195454.812630,-100782.460977,0.000000,-359.744245,98437.305799,191321.333679,293077.712878
BL1,1,0,91,2340.355,203.491,-420545.708960,-397665.322477,-297506.633080,-193069.127106,-97135.585602,0.000000,-7705.439410,106690.183144,194886.542568,298442.679484
BL1,1,0,92,2340.460,203.491,-453588.586090,-413419.506879,-301862.791873,-196010.808549,-99811.789028,0.000000,-3607.254009,110086.702004,192502.655735,305143.583187
BL1,1,0,93,2340.555,203.491,-436104.359730,-406520.286227,-300874.452178,-193908.528418,-101814.823302,0.000000,6942.004595,100458.493128,198654.361699,284886.808203
BL1,1,0,94,2340.660,203.491,-431714.047390,-399654.191146,-301485.902398,-194068.177474,-109682.994003,0.000000,1385.290827,96993.234390,200880.041172,297199.172388
BL1,1,0,95,2340.756,203.491,-411688.061240,-406404.940181,-291485.625144,-190910.975289,-101802.726973,0.000000,7601.318482,103058.724824,195647.475236,311782.472348
BL1,1,0,96,2340.861,203.491,-420391.662910,-406944.088840,-292815.319606,-196398.314340,-96913.163396,0.000000,-6238.216221,104879.961960,200085.402351,306198.061589
BL1,1,0,97,2340.957,203.491,-444962.007450,-396690.131312,-299079.264208,-200285.315886,-95608.841972,0.000000,-1020.921570,101114.405261,192997.019748,297941.554334
BL1,1,0,98,2341.062,203.491,-433331.530880,-405790.664255,-299733.429145,-194951.900714,-102929.438375,0.000000,2037.169165,102328.216672,199644.807554,307313.641806
BL1,1,0,99,2341.158,203.491,-440340.626030,-398083.547977,-302917.193110,-201018.618210,-85177.775580,0.000000,5119.578916,101263.675759,204099.142470,298138.154614
BL1,1,0,100,2341.263,203.491,-430096.563890,-388551.303829,-294451.763868,-197485.098718,-103377.653204,0.000000,8293.680747,89782.891465,201266.411487,299463.337708
BL1,1,0,101,2341.359,203.491,-433254.507860,-403533.620888,-300407.313430,-208880.685390,-92017.177990,0.000000,575.521558,103729.323833,192149.738174,292072.993547
BL1,1,0,102,2341.464,203.491,-446579.490940,-401829.584773,-301053.375575,-198520.617948,-91681.014928,0.000000,9117.148691,101686.044157,198892.404144,299937.336607
BL1,1,0,103,2341.560,203.491,-451740.033530,-402329.025859,-301874.098900,-196875.564438,-103347.133125,0.000000,221.394963,95911.628045,199843.728100,301006.009260
BL1,1,0,104,2341.665,203.491,-423395.560830,-408192.470167,-298374.012663,-203089.524025,-100701.606392,0.000000,-3779.131724,103828.215635,199866.932832,300900.456353
BL1,1,0,105,2341.761,203.491,-428556.103420,-397809.401476,-296343.143745,-200329.904165,-102377.047543,0.000000,-5396.335345,103944.569041,193320.757625,298982.636706
BL1,1,0,106,2341.866,203.491,-443113.454880,-412510.702561,-301631.415193,-197396.097373,-97835.986680,0.000000,8682.675754,98908.038591,191690.610748,307682.142440
BL1,1,0,107,2341.962,203.491,-429018.241560,-405396.568991,-305847.319737,-198598.265669,-97628.773812,0.000000,1531.452422,98647.076950,201892.963804,305699.299980
BL1,1,0,108,2342.067,203.491,-436412.451830,-398921.933237,-295650.370496,-203139.981582,-104281.549307,0.000000,-1934.463671,93538.480376,205478.716566,305231.804381
BL1,1,0,109,2342.162,203.491,-448813.158630,-400904.175100,-292451.680859,-196805.010266,-109903.578178,0.000000,-1639.401208,101631.324328,204627.638127,306544.375743
BL1,1,0,110,2342.267,203.491,-434640.922280,-396914.020548,-299641.245033,-197172.431646,-93195.743487,0.000000,-2073.138533,92779.213604,208582.994116,292196.601981
BL1,1,0,111,2342.363,203.491,-443267.500930,-398730.015535,-302138.144695,-198020.756331,-106491.589959,0.000000,-919.236321,100518.805280,200697.094977,300915.328076
BL1,1,0,112,2342.468,203.491,-417772.880110,-395193.748207,-299425.837470,-196358.813594,-109381.875918,0.000000,6270.955117,94984.573268,201477.111459,291558.791947
BL1,1,0,113,2342.564,203.491,-443883.685120,-402334.806702,-299767.015839,-199035.574392,-101588.641598,0.000000,1148.884777,96050.253587,198203.673943,301125.695296
BL1,1,0,114,2342.670,203.491,-404987.058190,-404602.914612,-296909.706852,-193008.044285,-98983.490677,0.000000,-8355.888217,96674.145773,205592.541433,298368.076506
BL1,1,0,115,2342.765,203.491,-444191.777210,-401301.291836,-299808.249400,-201447.764363,-107596.665913,0.000000,377.877470,93589.990182,204483.446072,296835.554915
BL1,1,0,116,2342.870,203.491,-430866.794130,-405248.904022,-305181.466547,-209362.448957,-98710.723225,0.000000,-8616.191541,103517.109121,205230.933886,295580.262598
BL1,1,0,117,2342.966,203.491,-435103.060420,-394575.997842,-295420.094034,-199178.077212,-98935.299220,0.000000,-598.298457,103058.567712,197905.530984,296463.004365
BL1,1,0,118,2343.071,203.491,-432099.162500,-399052.876793,-299513.227636,-195821.063050,-101697.717439,0.000000,4861.602468,97409.952312,203571.821929,299084.091246
BL1,1,0,119,2343.167,203.491,-419544.409650,-394567.622072,-309554.538409,-202895.398243,-98939.202323,0.000000,2318.153991,102989.095449,204643.705220,294577.368415
BL1,1,0,120,2343.272,203.491,-430173.586910,-391466.954200,-299689.456148,-207711.116852,-96284.728033,0.000000,3234.067970,108372.272063,202245.910426,301260.936935
BL1,1,0,121,2343.368,203.491,-429865.494820,-399604.316639,-296808.955381,-195466.467365,-88400.945928,0.000000,4746.389377,96904.566810,190958.927528,294134.461347
BL1,1,0,122,2343.473,203.491,-435719.244610,-398697.594611,-295083.261219,-198452.873897,-108695.575896,0.000000,-1.086925,100139.387135,198243.135153,305000.940287
BL1,1,0,123,2343.568,203.491,-431945.116460,-401310.336122,-291110.447122,-206354.837968,-100305.706681,0.000000,-3044.640281,102266.272847,200824.234920,302467.785164
BL1,1,0,124,2343.673,203.491,-426476.481780,-399675.910353,-303480.310716,-193232.360762,-104353.399842,0.000000,-1106.144860,101228.724755,199164.474626,302174.030779
BL1,1,0,125,2343.769,203.491,-439185.280680,-399202.717766,-294320.540867,-201423.692426,-100659.609901,0.000000,-1795.541626,104629.277941,202964.486904,307709.372637
BL1,1,0,126,2343.874,203.491,-438569.096490,-395871.286182,-294627.680538,-207339.090579,-101167.273845,0.000000,-9597.250725,101174.922790,198935.843191,292594.690814
BL1,1,0,127,2343.970,203.491,-443267.500930,-403911.938293,-306853.959839,-196278.586551,-104358.658771,0.000000,-10186.884260,103237.727132,203008.875638,302822.057283
BL1,1,0,128,2344.075,203.491,-439262.303700,-415943.109278,-287547.740268,-199769.652886,-89573.671268,0.000000,1312.095689,104793.189668,205231.468932,301026.766635
BL1,1,0,129,2344.171,203.491,-434871.991350,-397334.528906,-299205.005905,-198026.603166,-105024.091269,0.000000,602.548079,107253.760742,196917.985964,306323.773710
BL1,1,0,130,2344.276,203.491,-435180.083450,-405425.520600,-301773.958131,-197787.524366,-104777.292972,0.000000,-4529.290177,96035.840665,203760.573336,304368.725388
BL1,1,0,131,2344.372,203.491,-440109.556960,-399241.618925,-297131.223677,-204222.774581,-101318.668406,0.000000,4731.323564,109683.094751,196720.648677,299207.753138
BL1,1,0,132,2344.477,203.491,-434563.899260,-398932.469274,-304495.178218,-202844.582380,-104669.816876,0.000000,5233.014195,98190.918917,202056.961700,296074.878126
BL1,1,0,133,2344.573,203.491,-424858.998280,-399030.567575,-293480.615389,-194224.951747,-98603.696484,0.000000,4275.819460,87213.061096,189887.676893,297569.293372
BL1,1,0,134,2344.678,203.491,-443652.616050,-401699.839304,-307523.568842,-206788.824949,-102152.205947,0.000000,-3037.290980,90779.706071,201852.381312,289063.616777
BL1,1,0,135,2344.774,203.491,-431174.886220,-393699.967188,-291068.635484,-200720.656986,-97952.060815,0.000000,6252.182026,107015.046254,195622.629363,295912.649829
BL1,1,0,136,2344.879,203.491,-432176.185530,-401002.318458,-293481.928560,-208286.564652,-98438.961431,0.000000,2734.265100,99817.746222,202698.867679,301937.229176
BL1,1,0,137,2344.975,203.491,-421932.123390,-411556.785056,-297193.764998,-204777.022571,-107606.611743,0.000000,-942.041933,94863.546699,191017.134949,297772.737161
BL1,1,0,138,2345.080,203.491,-431945.116460,-407604.168073,-297833.151099,-210324.425720,-94258.728099,0.000000,4476.668032,109103.779954,207883.965571,300812.277615
BL1,1,0,139,2345.175,203.491,-430096.563890,-396957.398742,-303280.457062,-197073.029663,-105424.928922,0.000000,-3348.590532,92903.512184,208016.467363,300765.467159
BL1,1,0,140,2345.280,203.491,-437336.728110,-400872.141225,-296454.976229,-195110.590462,-103796.872850,0.000000,2965.589927,106878.031332,199999.369302,297987.189881
BL1,1,0,141,2345.376,203.491,-441727.040460,-390591.039976,-301313.113171,-199133.109836,-89868.329415,0.000000,-3886.269064,98712.862852,201789.785894,299965.620357
BL1,1,0,142,2345.481,203.491,-418928.225460,-407111.325218,-306129.235084,-206572.478458,-102675.294602,0.000000,4748.470464,99049.221607,204932.469709,294081.994449
BL1,1,0,143,2345.577,203.491,-435642.221590,-408399.284008,-297356.856890,-205348.214051,-99218.658609,0.000000,7200.134382,99702.162393,198955.935710,302344.991806
BL1,1,0,144,2345.682,203.491,-428093.965280,-393591.591039,-294730.842772,-205002.888642,-103134.741983,0.000000,-4498.023205,98941.639574,195343.893626,304049.143579
BL1,1,0,145,2345.778,203.491,-432561.300650,-395671.004547,-298463.687362,-190589.006142,-93171.641760,0.000000,6342.883114,102702.595203,199824.681671,303501.961339
BL1,1,0,146,2345.883,203.491,-427939.919230,-396483.979107,-303712.038174,-198979.598258,-92454.651521,0.000000,-7478.441477,99331.378009,201941.723711,307390.568113
BL1,1,0,147,2345.979,203.491,-432715.346690,-400922.562816,-291155.893411,-196044.669536,-100528.808296,0.000000,-849.533392,92517.525155,204721.020412,291833.073842
BL1,1,0,148,2346.084,203.491,-420468.685940,-403095.301059,-292584.043440,-197085.734357,-96002.995245,0.000000,-2651.111117,106566.603764,202924.097642,300479.912310
BL1,1,0,149,2346.180,203.491,-435642.221590,-398473.480000,-287258.436222,-195092.187338,-99775.129599,0.000000,5578.497324,102276.903588,205132.513177,296102.945682
BL1,1,0,150,2346.285,203.491,-436951.612990,-401879.081459,-302713.123947,-204638.279330,-113996.858671,0.000000,1214.344465,105477.504335,202042.718678,306409.539350
BL1,1,0,151,2346.381,203.491,-433023.438790,-404305.571489,-295862.890936,-207826.304489,-102918.865628,0.000000,-6208.564223,91112.233998,196805.526637,299795.368373
BL1,1,0,152,2346.486,203.491,-424936.021310,-389849.826868,-302396.081303,-198869.438845,-97387.291259,0.000000,4444.291632,104355.604130,203204.879489,297105.586718
BL1,1,0,153,2346.582,203.491,-438569.096490,-408516.898089,-310536.149844,-197289.769301,-103040.332391,0.000000,-1924.671637,100873.449779,192640.707488,300644.651494
BL1,1,0,154,2346.687,203.491,-430096.563890,-398367.311764,-292985.989415,-203724.144272,-98492.286957,0.000000,-6722.762743,97718.174495,199986.401451,294586.903431
BL1,1,0,155,2346.782,203.491,-419852.501750,-395279.990895,-292236.009294,-202814.120969,-106388.554179,0.000000,2220.818002,105447.734071,201467.691607,298172.597465
BL1,1,0,156,2346.887,203.491,-424704.952240,-394394.343382,-303951.468470,-212383.054399,-98788.373339,0.000000,-3712.074209,98859.800388,202365.070654,296080.337868
BL1,1,0,157,2346.983,203.491,-436951.612990,-408323.441180,-298107.861711,-199894.183728,-104363.466100,0.000000,-3173.032729,104222.320851,196763.781810,304447.771005
BL1,1,0,158,2347.088,203.491,-445732.237680,-397022.533778,-302206.858587,-206159.317257,-96314.094077,0.000000,-1150.058523,99375.530770,199183.265742,301064.271409
BL1,1,0,159,2347.184,203.491,-443036.431860,-390481.395088,-305210.783819,-199265.354775,-93335.905375,0.000000,-1454.532736,93003.469129,192350.094373,299327.751915
