Version,1.00
Filename,SyntheticData_v2
Sample No,7
Sample ID,SyntheticDataSet1
Sample Type,
Analysis name,
User name,
Method name,syntheticdata_v2.m
MS Tune file,
Inlet file,
Serial Number,2019
Centre Channel,RM
DataDump Level,CSV-RAW
Acquire Date,
Cycles per Block,15
Num. Blocks,100
Num. Sequences,2
#START
ID,Block,Cycle,Integ,Time,Mass,Low5,Low4,Low3,Low2,Ax Fara,Axial,High1,High2,High3,High4
BL1,1,0,49,4.8,205.500,0,0,0,0,26364.5037,0,-9774.9108,0,0,0
BL1,1,0,50,4.9,205.500,0,0,0,0,30142.3958,0,-8264.3366,0,0,0
BL1,1,0,51,5,205.500,0,0,0,0,33480.5998,0,-6776.2762,0,0,0
BL1,1,0,52,5.1,205.500,0,0,0,0,31540.0905,0,-12082.5382,0,0,0
BL1,1,0,53,5.2,205.500,0,0,0,0,24909.0415,0,-7497.9784,0,0,0
BL1,1,0,54,5.3,205.500,0,0,0,0,23496.2676,0,-14275.1046,0,0,0
BL1,1,0,55,5.4,205.500,0,0,0,0,21324.3918,0,-7014.5808,0,0,0
BL1,1,0,56,5.5,205.500,0,0,0,0,26609.1028,0,-14233.7954,0,0,0
BL1,1,0,57,5.6,205.500,0,0,0,0,35119.7676,0,-13433.6732,0,0,0
BL1,1,0,58,5.7,205.500,0,0,0,0,25577.3588,0,-15668.0471,0,0,0
BL1,1,0,59,5.8,205.500,0,0,0,0,28980.7348,0,-15312.8399,0,0,0
BL1,1,0,60,5.9,205.500,0,0,0,0,30088.5993,0,-11949.7556,0,0,0
BL1,1,0,61,6,205.500,0,0,0,0,32793.6876,0,-10758.5508,0,0,0
BL1,1,0,62,6.1,205.500,0,0,0,0,35844.8326,0,-11086.647,0,0,0
BL1,1,0,63,6.2,205.500,0,0,0,0,23217.9454,0,-15954.99,0,0,0
BL1,1,0,64,6.3,205.500,0,0,0,0,28134.8884,0,-14428.4325,0,0,0
BL1,1,0,65,6.4,205.500,0,0,0,0,24348.5503,0,-10833.1238,0,0,0
BL1,1,0,66,6.5,205.500,0,0,0,0,30347.436,0,-14300.5534,0,0,0
BL1,1,0,67,6.6,205.500,0,0,0,0,27392.1806,0,-7774.7334,0,0,0
BL1,1,0,68,6.7,205.500,0,0,0,0,27452.9243,0,-9808.4229,0,0,0
BL1,1,0,69,6.8,205.500,0,0,0,0,25962.8231,0,-7851.12,0,0,0
BL1,1,0,70,6.9,205.500,0,0,0,0,25772.3219,0,-13547.3273,0,0,0
BL1,1,0,71,7,205.500,0,0,0,0,37930.6581,0,-7839.3357,0,0,0
BL1,1,0,72,7.1,205.500,0,0,0,0,35989.9026,0,-8990.3867,0,0,0
BL1,1,0,73,7.2,205.500,0,0,0,0,23229.5502,0,-6078.7572,0,0,0
BL1,1,0,74,7.3,205.500,0,0,0,0,37715.6029,0,-16671.5173,0,0,0
BL1,1,0,75,7.4,205.500,0,0,0,0,34585.4036,0,-9589.3231,0,0,0
BL1,1,0,76,7.5,205.500,0,0,0,0,30790.8543,0,-8774.9376,0,0,0
BL1,1,0,77,7.6,205.500,0,0,0,0,33010.1519,0,-10027.4249,0,0,0
BL1,1,0,78,7.7,205.500,0,0,0,0,31341.6478,0,-10860.0339,0,0,0
BL1,1,0,79,7.8,205.500,0,0,0,0,32581.8101,0,-10754.3621,0,0,0
BL1,1,0,80,7.9,205.500,0,0,0,0,28267.7597,0,-8281.3508,0,0,0
BL1,1,0,81,8,205.500,0,0,0,0,33882.5699,0,-7285.7948,0,0,0
BL1,1,0,82,8.1,205.500,0,0,0,0,30306.6511,0,-7708.9072,0,0,0
BL1,1,0,83,8.2,205.500,0,0,0,0,26853.3281,0,-14428.8348,0,0,0
BL1,1,0,84,8.3,205.500,0,0,0,0,35581.6564,0,-8301.5956,0,0,0
BL1,1,0,85,8.4,205.500,0,0,0,0,28869.9616,0,-18014.474,0,0,0
BL1,1,0,86,8.5,205.500,0,0,0,0,34132.2657,0,-8477.2855,0,0,0
BL1,1,0,87,8.6,205.500,0,0,0,0,31905.8978,0,-5536.1777,0,0,0
BL1,1,0,88,8.7,205.500,0,0,0,0,21264.9469,0,2084.864,0,0,0
BL1,1,0,89,8.8,205.500,0,0,0,0,27759.8072,0,-6515.101,0,0,0
BL1,1,0,90,8.9,205.500,0,0,0,0,30432.9788,0,-4599.7787,0,0,0
BL1,1,0,91,9,205.500,0,0,0,0,31739.9493,0,-12462.1224,0,0,0
BL1,1,0,92,9.1,205.500,0,0,0,0,29346.805,0,-5410.643,0,0,0
BL1,1,0,93,9.2,205.500,0,0,0,0,24521.4701,0,-18419.1198,0,0,0
BL1,1,0,94,9.3,205.500,0,0,0,0,29424.1119,0,-13668.1311,0,0,0
BL1,1,0,95,9.4,205.500,0,0,0,0,25842.8062,0,-14427.5182,0,0,0
BL1,1,0,96,9.5,205.500,0,0,0,0,25941.9926,0,-1898.0328,0,0,0
BL1,1,0,97,9.6,205.500,0,0,0,0,25778.1042,0,-11218.7791,0,0,0
BL1,1,0,98,9.7,205.500,0,0,0,0,28331.2452,0,-10799.8241,0,0,0
BL1,1,0,99,9.8,205.500,0,0,0,0,35103.0542,0,-5636.5481,0,0,0
BL1,1,0,100,9.9,205.500,0,0,0,0,29297.4197,0,-13607.1849,0,0,0
BL1,1,0,101,10,205.500,0,0,0,0,33803.6097,0,-8631.2526,0,0,0
BL1,1,0,102,10.1,205.500,0,0,0,0,33979.7433,0,-11514.46,0,0,0
BL1,1,0,103,10.2,205.500,0,0,0,0,33097.2732,0,-7561.7778,0,0,0
BL1,1,0,104,10.3,205.500,0,0,0,0,26727.8316,0,-19298.6122,0,0,0
BL1,1,0,105,10.4,205.500,0,0,0,0,30165.6406,0,-2833.6231,0,0,0
BL1,1,0,106,10.5,205.500,0,0,0,0,26332.7796,0,-7693.2768,0,0,0
BL1,1,0,107,10.6,205.500,0,0,0,0,29775.8429,0,-14675.8156,0,0,0
BL1,1,0,108,10.7,205.500,0,0,0,0,28720.893,0,-9465.957,0,0,0
BL1,1,0,109,10.8,205.500,0,0,0,0,30389.716,0,-9277.9291,0,0,0
BL1,1,0,110,10.9,205.500,0,0,0,0,35544.117,0,-10233.8868,0,0,0
BL1,1,0,111,11,205.500,0,0,0,0,26626.4193,0,-16966.8115,0,0,0
BL1,1,0,112,11.1,205.500,0,0,0,0,32877.6409,0,-9944.4439,0,0,0
BL1,1,0,113,11.2,205.500,0,0,0,0,30792.118,0,-12350.0647,0,0,0
BL1,1,0,114,11.3,205.500,0,0,0,0,23605.4504,0,-8636.6946,0,0,0
BL1,1,0,115,11.4,205.500,0,0,0,0,33831.938,0,-12658.3242,0,0,0
BL1,1,0,116,11.5,205.500,0,0,0,0,30116.4199,0,-11634.0379,0,0,0
BL1,1,0,117,11.6,205.500,0,0,0,0,33636.5423,0,-8082.5349,0,0,0
BL1,1,0,118,11.7,205.500,0,0,0,0,33132.7423,0,-5796.889,0,0,0
BL1,1,0,119,11.8,205.500,0,0,0,0,35662.7441,0,-7196.8779,0,0,0
BL1,1,0,120,11.9,205.500,0,0,0,0,31449.4169,0,-9956.0382,0,0,0
BL1,1,0,121,12,205.500,0,0,0,0,25142.2205,0,-9220.1872,0,0,0
BL1,1,0,122,12.1,205.500,0,0,0,0,23954.585,0,-17161.0064,0,0,0
BL1,1,0,123,12.2,205.500,0,0,0,0,33316.6541,0,-11953.4931,0,0,0
BL1,1,0,124,12.3,205.500,0,0,0,0,30095.9705,0,-11043.2057,0,0,0
BL1,1,0,125,12.4,205.500,0,0,0,0,30574.9372,0,-9540.8453,0,0,0
BL1,1,0,126,12.5,205.500,0,0,0,0,32124.5317,0,-9623.6971,0,0,0
BL1,1,0,127,12.6,205.500,0,0,0,0,22918.2931,0,-4195.9666,0,0,0
BL1,1,0,128,12.7,205.500,0,0,0,0,25046.381,0,-15713.9009,0,0,0
BL1,1,0,129,12.8,205.500,0,0,0,0,26957.6567,0,-9656.5711,0,0,0
BL1,1,0,130,12.9,205.500,0,0,0,0,25926.5195,0,-3027.5162,0,0,0
BL1,1,0,131,13,205.500,0,0,0,0,32584.8709,0,-10116.7795,0,0,0
BL1,1,0,132,13.1,205.500,0,0,0,0,31077.0491,0,-10103.6734,0,0,0
BL1,1,0,133,13.2,205.500,0,0,0,0,28014.2301,0,-8535.1189,0,0,0
BL1,1,0,134,13.3,205.500,0,0,0,0,30815.9408,0,-7453.4294,0,0,0
BL1,1,0,135,13.4,205.500,0,0,0,0,33304.4949,0,-9734.1876,0,0,0
BL1,1,0,136,13.5,205.500,0,0,0,0,24703.9019,0,-12389.9619,0,0,0
BL1,1,0,137,13.6,205.500,0,0,0,0,24204.3365,0,-5838.4689,0,0,0
BL1,1,0,138,13.7,205.500,0,0,0,0,31778.6074,0,-5765.2959,0,0,0
BL1,1,0,139,13.8,205.500,0,0,0,0,29983.2849,0,-3017.9805,0,0,0
BL1,1,0,140,13.9,205.500,0,0,0,0,27009.6168,0,-15707.5795,0,0,0
BL1,1,0,141,14,205.500,0,0,0,0,36335.8218,0,-9537.8119,0,0,0
BL1,1,0,142,14.1,205.500,0,0,0,0,36941.9177,0,-6568.5949,0,0,0
BL1,1,0,143,14.2,205.500,0,0,0,0,34417.1996,0,-2074.3368,0,0,0
BL1,1,0,144,14.3,205.500,0,0,0,0,30926.6646,0,-8762.2027,0,0,0
BL1,1,0,145,14.4,205.500,0,0,0,0,34845.077,0,-7070.7774,0,0,0
BL1,1,0,146,14.5,205.500,0,0,0,0,29535.6898,0,-8133.4977,0,0,0
BL1,1,0,147,14.6,205.500,0,0,0,0,31206.8795,0,-4658.9918,0,0,0
BL1,1,0,148,14.7,205.500,0,0,0,0,30564.3433,0,-15618.1138,0,0,0
BL1,1,0,149,14.8,205.500,0,0,0,0,35755.7122,0,-8341.4609,0,0,0
BL1,1,0,150,14.9,205.500,0,0,0,0,31223.937,0,-7153.0122,0,0,0
BL1,1,0,151,15,205.500,0,0,0,0,34537.9107,0,-10343.2744,0,0,0
BL1,1,0,152,15.1,205.500,0,0,0,0,32292.7281,0,-8862.9421,0,0,0
BL1,1,0,153,15.2,205.500,0,0,0,0,31894.3797,0,-9603.453,0,0,0
BL1,1,0,154,15.3,205.500,0,0,0,0,35307.6311,0,-11526.0906,0,0,0
BL1,1,0,155,15.4,205.500,0,0,0,0,25838.9491,0,-9772.7256,0,0,0
BL1,1,0,156,15.5,205.500,0,0,0,0,38371.2664,0,-8392.7103,0,0,0
BL1,1,0,157,15.6,205.500,0,0,0,0,32109.3009,0,-8503.8538,0,0,0
BL1,1,0,158,15.7,205.500,0,0,0,0,24827.2569,0,-17208.6219,0,0,0
BL1,1,0,159,15.8,205.500,0,0,0,0,29990.9286,0,-5675.0534,0,0,0
BL1,1,0,160,15.9,205.500,0,0,0,0,22960.5569,0,-10776.3909,0,0,0
BL1,1,0,161,16,205.500,0,0,0,0,30571.6331,0,-12039.5801,0,0,0
BL1,1,0,162,16.1,205.500,0,0,0,0,34694.9298,0,-8933.8955,0,0,0
BL1,1,0,163,16.2,205.500,0,0,0,0,25632.9129,0,-11286.3639,0,0,0
BL1,1,0,164,16.3,205.500,0,0,0,0,33353.3617,0,-17033.8136,0,0,0
BL1,1,0,165,16.4,205.500,0,0,0,0,29682.9341,0,-16782.3846,0,0,0
BL1,1,0,166,16.5,205.500,0,0,0,0,33244.1006,0,-9361.6043,0,0,0
BL1,1,0,167,16.6,205.500,0,0,0,0,24277.6156,0,-12860.6464,0,0,0
BL1,1,0,168,16.7,205.500,0,0,0,0,24396.5907,0,-15797.8567,0,0,0
BL1,1,0,169,16.8,205.500,0,0,0,0,30588.1401,0,-3511.0252,0,0,0
BL1,1,0,170,16.9,205.500,0,0,0,0,33929.8489,0,-15589.2805,0,0,0
BL1,1,0,171,17,205.500,0,0,0,0,31509.9293,0,-8132.7555,0,0,0
BL1,1,0,172,17.1,205.500,0,0,0,0,18766.8311,0,-4077.9305,0,0,0
BL1,1,0,173,17.2,205.500,0,0,0,0,30675.3061,0,-10712.9076,0,0,0
BL1,1,0,174,17.3,205.500,0,0,0,0,25728.7999,0,-13345.1603,0,0,0
BL1,1,0,175,17.4,205.500,0,0,0,0,30933.3637,0,-9353.5414,0,0,0
BL1,1,0,176,17.5,205.500,0,0,0,0,37231.4829,0,-5753.334,0,0,0
BL1,1,0,177,17.6,205.500,0,0,0,0,33916.115,0,-8501.4423,0,0,0
BL1,1,0,178,17.7,205.500,0,0,0,0,26171.0424,0,-11288.4293,0,0,0
BL1,1,0,179,17.8,205.500,0,0,0,0,32453.4812,0,-6423.9832,0,0,0
BL1,1,0,180,17.9,205.500,0,0,0,0,30950.6574,0,-10161.0222,0,0,0
BL1,1,0,181,18,205.500,0,0,0,0,31687.7789,0,-7508.7192,0,0,0
BL1,1,0,182,18.1,205.500,0,0,0,0,33875.9654,0,-8263.4209,0,0,0
BL1,1,0,183,18.2,205.500,0,0,0,0,39379.3042,0,-12287.5288,0,0,0
BL1,1,0,184,18.3,205.500,0,0,0,0,29761.9598,0,-9922.2338,0,0,0
BL1,1,0,185,18.4,205.500,0,0,0,0,24743.7347,0,-14268.8939,0,0,0
BL1,1,0,186,18.5,205.500,0,0,0,0,40651.082,0,-5766.2827,0,0,0
BL1,1,0,187,18.6,205.500,0,0,0,0,29802.44,0,-8877.3425,0,0,0
BL1,1,0,188,18.7,205.500,0,0,0,0,28690.4909,0,-3439.5037,0,0,0
BL1,1,0,189,18.8,205.500,0,0,0,0,31747.2048,0,-8901.7219,0,0,0
BL1,1,0,190,18.9,205.500,0,0,0,0,34249.0074,0,-16928.1933,0,0,0
BL1,1,0,191,19,205.500,0,0,0,0,32119.9195,0,-18464.3309,0,0,0
BL1,1,0,192,19.1,205.500,0,0,0,0,31314.5996,0,-5524.2055,0,0,0
BL1,1,0,193,19.2,205.500,0,0,0,0,22957.2261,0,-10934.8325,0,0,0
BL1,1,0,194,19.3,205.500,0,0,0,0,35706.8757,0,-8290.024,0,0,0
BL1,1,0,195,19.4,205.500,0,0,0,0,28011.6489,0,-7440.1174,0,0,0
BL1,1,0,196,19.5,205.500,0,0,0,0,30777.3385,0,-11982.3904,0,0,0
BL1,1,0,197,19.6,205.500,0,0,0,0,26819.6793,0,-12269.6781,0,0,0
BL1,1,0,198,19.7,205.500,0,0,0,0,29342.102,0,-7063.2474,0,0,0
BL1,1,0,199,19.8,205.500,0,0,0,0,30000.6108,0,-11580.6549,0,0,0
BL1,1,0,200,19.9,205.500,0,0,0,0,29808.9593,0,-8341.7393,0,0,0
BL1,1,0,201,20,205.500,0,0,0,0,31600.8384,0,-12529.5208,0,0,0
BL1,1,0,202,20.1,205.500,0,0,0,0,21645.3625,0,-2557.8603,0,0,0
BL1,1,0,203,20.2,205.500,0,0,0,0,30444.1348,0,-3816.2129,0,0,0
BL1,1,0,204,20.3,205.500,0,0,0,0,31941.5342,0,-9727.8163,0,0,0
BL1,1,0,205,20.4,205.500,0,0,0,0,34645.5025,0,-3816.4798,0,0,0
BL1,1,0,206,20.5,205.500,0,0,0,0,30773.4851,0,-17455.0007,0,0,0
BL1,1,0,207,20.6,205.500,0,0,0,0,27876.6547,0,-9302.2327,0,0,0
BL1,1,0,208,20.7,205.500,0,0,0,0,28725.4802,0,-15113.5298,0,0,0
BL1,1,0,209,20.8,205.500,0,0,0,0,30687.8945,0,-12041.7505,0,0,0
BL1,1,0,210,20.9,205.500,0,0,0,0,33136.0992,0,-10001.8262,0,0,0
BL1,1,0,211,21,205.500,0,0,0,0,32992.2782,0,-3603.4631,0,0,0
BL1,1,0,212,21.1,205.500,0,0,0,0,32718.2843,0,-10214.2222,0,0,0
BL1,1,0,213,21.2,205.500,0,0,0,0,27572.9667,0,-8434.0133,0,0,0
BL1,1,0,214,21.3,205.500,0,0,0,0,30191.139,0,-12258.9824,0,0,0
BL1,1,0,215,21.4,205.500,0,0,0,0,32186.2547,0,-15368.279,0,0,0
BL1,1,0,216,21.5,205.500,0,0,0,0,32151.7969,0,-10993.3748,0,0,0
BL1,1,0,217,21.6,205.500,0,0,0,0,37196.3379,0,-8461.0725,0,0,0
BL1,1,0,218,21.7,205.500,0,0,0,0,27578.4073,0,-12387.7456,0,0,0
BL1,1,0,219,21.8,205.500,0,0,0,0,34849.7548,0,-6898.5129,0,0,0
BL1,1,0,220,21.9,205.500,0,0,0,0,29756.3616,10,-6041.6916,0,0,0
BL1,1,0,221,22,205.500,0,0,0,0,29682.5759,0,-4200.2245,0,0,0
BL1,1,0,222,22.1,205.500,0,0,0,0,25809.273,0,-13447.805,0,0,0
BL1,1,0,223,22.2,205.500,0,0,0,0,29494.9196,0,-14634.7301,0,0,0
BL1,1,0,224,22.3,205.500,0,0,0,0,28768.6382,0,-8386.933,0,0,0
BL1,1,0,225,22.4,205.500,0,0,0,0,33048.9399,0,-6073.3033,0,0,0
BL1,1,0,226,22.5,205.500,0,0,0,0,33960.7394,0,-17645.7171,0,0,0
BL1,1,0,227,22.6,205.500,0,0,0,0,26925.3064,0,-14702.2101,0,0,0
BL1,1,0,228,22.7,205.500,0,0,0,0,30885.051,0,-16625.712,0,0,0
BL1,1,0,229,22.8,205.500,0,0,0,0,28576.8703,0,-7258.3293,0,0,0
BL1,1,0,230,22.9,205.500,0,0,0,0,34327.579,0,-8774.6988,0,0,0
BL1,1,0,231,23,205.500,0,0,0,0,31337.7239,0,-13490.1862,0,0,0
BL1,1,0,232,23.1,205.500,0,0,0,0,27905.794,0,-9697.4388,0,0,0
BL1,1,0,233,23.2,205.500,0,0,0,0,32417.6644,0,-13643.4372,0,0,0
BL1,1,0,234,23.3,205.500,0,0,0,0,26479.0528,0,-11749.1582,0,0,0
BL1,1,0,235,23.4,205.500,0,0,0,0,26306.6634,0,-13844.4705,0,0,0
BL1,1,0,236,23.5,205.500,0,0,0,0,31157.724,0,-12851.5875,0,0,0
BL1,1,0,237,23.6,205.500,0,0,0,0,30505.347,0,-9632.107,0,0,0
BL1,1,0,238,23.7,205.500,0,0,0,0,31619.711,0,-8717.4082,0,0,0
BL1,1,0,239,23.8,205.500,0,0,0,0,32351.1582,0,-11337.1154,0,0,0
BL1,1,0,240,23.9,205.500,0,0,0,0,32028.1903,0,-11785.62,0,0,0
BL1,1,0,241,24,205.500,0,0,0,0,28215.3581,0,-5545.6688,0,0,0
BL1,1,0,242,24.1,205.500,0,0,0,0,27358.3768,0,-6257.9518,0,0,0
BL1,1,0,243,24.2,205.500,0,0,0,0,28227.5529,0,-8442.2124,0,0,0
BL1,1,0,244,24.3,205.500,0,0,0,0,31722.3475,0,-10345.412,0,0,0
BL1,1,0,245,24.4,205.500,0,0,0,0,30057.2869,0,-11210.0525,0,0,0
BL1,1,0,246,24.5,205.500,0,0,0,0,30649.9238,0,-10792.171,0,0,0
BL1,1,0,247,24.6,205.500,0,0,0,0,23875.5825,0,-5594.303,0,0,0
BL1,1,0,248,24.7,205.500,0,0,0,0,25039.0378,0,-9136.2014,0,0,0
BL1,1,0,249,24.8,205.500,0,0,0,0,26504.0586,0,-16815.2238,0,0,0
BL1,1,0,250,24.9,205.500,0,0,0,0,28986.9676,0,-15433.4989,0,0,0
BL1,1,0,251,25,205.500,0,0,0,0,32918.4995,0,-6501.6331,0,0,0
BL1,1,0,252,25.1,205.500,0,0,0,0,29143.9028,0,-8687.1618,0,0,0
BL1,1,0,253,25.2,205.500,0,0,0,0,23909.496,0,-7767.818,0,0,0
BL1,1,0,254,25.3,205.500,0,0,0,0,27929.7418,0,-12413.4045,0,0,0
BL1,1,0,255,25.4,205.500,0,0,0,0,30568.0611,0,-7666.6728,0,0,0
BL1,1,0,256,25.5,205.500,0,0,0,0,30428.5306,0,-4197.7037,0,0,0
BL1,1,0,257,25.6,205.500,0,0,0,0,26755.1393,0,-12498.5168,0,0,0
BL1,1,0,258,25.7,205.500,0,0,0,0,25082.9807,0,-5460.5138,0,0,0
BL1,1,0,259,25.8,205.500,0,0,0,0,37842.9498,0,-6067.9403,0,0,0
BL1,1,0,260,25.9,205.500,0,0,0,0,28611.4279,0,-13091.2652,0,0,0
BL1,1,0,261,26,205.500,0,0,0,0,35755.351,0,-11592.5406,0,0,0
BL1,1,0,262,26.1,205.500,0,0,0,0,29613.1668,0,-14779.1697,0,0,0
BL1,1,0,263,26.2,205.500,0,0,0,0,27187.0207,0,-6491.2208,0,0,0
BL1,1,0,264,26.3,205.500,0,0,0,0,35410.7338,0,-13190.281,0,0,0
BL1,1,0,265,26.4,205.500,0,0,0,0,29489.766,0,-5404.7248,0,0,0
BL1,1,0,266,26.5,205.500,0,0,0,0,27677.9359,0,-17518.9927,0,0,0
BL1,1,0,267,26.6,205.500,0,0,0,0,38684.8721,0,-13544.5252,0,0,0
BL1,1,0,268,26.7,205.500,0,0,0,0,24586.043,0,-16098.705,0,0,0
BL1,1,0,269,26.8,205.500,0,0,0,0,26321.1551,0,-10779.7144,0,0,0
BL1,1,0,270,26.9,205.500,0,0,0,0,32085.3447,0,-8033.0998,0,0,0
BL1,1,0,271,27,205.500,0,0,0,0,26793.3399,0,-7089.3943,0,0,0
BL1,1,0,272,27.1,205.500,0,0,0,0,26705.4215,0,-13585.2919,0,0,0
BL1,1,0,273,27.2,205.500,0,0,0,0,18986.3359,0,-8530.3015,0,0,0
BL1,1,0,274,27.3,205.500,0,0,0,0,27685.9775,0,-10054.483,0,0,0
BL1,1,0,275,27.4,205.500,0,0,0,0,32215.0436,0,-13700.1248,0,0,0
BL1,1,0,276,27.5,205.500,0,0,0,0,26438.5593,0,-11792.2612,0,0,0
BL1,1,0,277,27.6,205.500,0,0,0,0,25617.7108,0,-9673.4384,0,0,0
BL1,1,0,278,27.7,205.500,0,0,0,0,22703.7972,0,-8179.873,0,0,0
BL1,1,0,279,27.8,205.500,0,0,0,0,27141.1099,0,-7100.9213,0,0,0
BL1,1,0,280,27.9,205.500,0,0,0,0,30459.0469,0,-6532.7752,0,0,0
BL1,1,0,281,28,205.500,0,0,0,0,39844.2526,0,-15147.0771,0,0,0
BL1,1,0,282,28.1,205.500,0,0,0,0,29087.4161,0,-13607.155,0,0,0
BL1,1,0,283,28.2,205.500,0,0,0,0,28849.8875,0,-6141.2844,0,0,0
BL1,1,0,284,28.3,205.500,0,0,0,0,30270.6094,0,-7456.4727,0,0,0
BL1,1,0,285,28.4,205.500,0,0,0,0,28659.0005,0,-5922.8802,0,0,0
BL1,1,0,286,28.5,205.500,0,0,0,0,25341.1991,0,-9159.9518,0,0,0
BL1,1,0,287,28.6,205.500,0,0,0,0,33071.9163,0,-9895.0318,0,0,0
BL1,1,0,288,28.7,205.500,0,0,0,0,29708.0277,0,-16144.4765,0,0,0
BL1,1,0,289,28.8,205.500,0,0,0,0,27539.754,0,-10464.7692,0,0,0
BL1,1,0,290,28.9,205.500,0,0,0,0,26439.585,0,-5966.04,0,0,0
